event_id,event_type,event_date,primary_country,location_text,lat,lon,low_confidence,article_count,article_indices,rapidpopdescription,magnitude,depth,maximum_wind_speed_kmh,maximum_storm_surge_m,exposed_population,burned_area_ha,people_affected,duration_days,affected_area_km2,affected_country_count,dead,displaced,rapid_missing,rapid_few_people,rapid_unparsed,predicted_alert,prob_orange_or_red,severity_source,gdacs_alertlevel,country_iso2,country_name,key_industries,sector_etfs,sectors_from_kb,sectors_from_text
WF_0834,WF,2025-08-11,ES,Spain,,,False,47,"[21774, 22180, 21250, 21292, 21398, 22136, 22366, 22503, 22542, 21836, 22049, 22455, 21781, 22176, 22340, 21414, 21434, 21536, 21577, 21829, 22166, 22313, 22633, 21500, 21739, 22198, 22386, 21274, 21320, 21328, 21352, 21470, 21518, 21675, 21987, 21995, 22067, 22241, 22519, 22587, 21426, 22075, 22208, 22528, 22626, 22805, 22820]",,,,,,,344000.0,,,,,26.0,30000.0,,,,orange_or_red,0.512886308046794,ml,,ES,Spain,"['insurance', 'utilities', 'timber', 'mining']","['IAK', 'XLU', 'WOOD', 'XME']","['insurance', 'utilities', 'timber']",['mining']
WF_0835,WF,2025-08-12,ES,Madrid,,,False,2,"[21427, 21535]",,,,,,,1000.0,180.0,,,,26.0,180.0,,,,orange_or_red,0.662213112525646,ml,,ES,Spain,"['insurance', 'utilities', 'timber']","['IAK', 'XLU', 'WOOD']","['insurance', 'utilities', 'timber']",[]
WF_0836,WF,2025-08-19,ES,Spain,,,False,9,"[21574, 21576, 22374, 22786, 22066, 22367, 22443, 22549, 21799]",,,,,,,1000000.0,,,,,,,,,,orange_or_red,0.512886308046794,ml,,ES,Spain,"['insurance', 'utilities', 'timber', 'agriculture']","['IAK', 'XLU', 'WOOD', 'MOO']","['insurance', 'utilities', 'timber']","['agriculture', 'timber']"
WF_0837,WF,2025-08-27,ES,Spain,,,True,2,"[21385, 22420]",,,,,,,,,,,,,30000.0,,,,green,0.01691029966424541,ml,,ES,Spain,"['insurance', 'utilities', 'timber', 'agriculture', 'construction']","['IAK', 'XLU', 'WOOD', 'MOO', 'XHB']","['insurance', 'utilities', 'timber']","['agriculture', 'construction']"
WF_0838,WF,2025-09-04,ES,Spain,,,True,3,"[23185, 23213, 23670]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,ES,Spain,"['insurance', 'utilities', 'timber']","['IAK', 'XLU', 'WOOD']","['insurance', 'utilities', 'timber']",[]
WF_0839,WF,2025-09-17,ES,Spain,,,True,1,[23774],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,ES,Spain,"['insurance', 'utilities', 'timber']","['IAK', 'XLU', 'WOOD']","['insurance', 'utilities', 'timber']",[]
WF_0840,WF,2024-12-01,FR,France,,,False,5,"[21281, 21629, 22117, 22410, 22682]",,,,,,,16000.0,,,,,,,,,,green,0.03111560601627912,ml,,FR,France,"['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']","['IAK', 'XLU', 'WOOD', 'MOO', 'JETS']","['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']",[]
WF_0841,WF,2025-07-31,FR,France,,,False,17,"[21900, 22833, 21424, 21722, 21755, 21913, 21946, 22262, 22604, 21314, 21459, 21985, 22196, 22222, 21251, 21757, 22300]",,,,,,,16000.070382,,,,,1.0,,,,,green,0.03111560601627912,ml,,FR,France,"['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']","['IAK', 'XLU', 'WOOD', 'MOO', 'JETS']","['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']",[]
WF_0842,WF,2025-08-05,FR,Paris,,,True,3,"[21324, 21405, 21401]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,FR,France,"['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']","['IAK', 'XLU', 'WOOD', 'MOO', 'JETS']","['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']",[]
WF_0843,WF,2025-08-08,FR,France,,,False,10,"[21638, 22474, 22251, 21267, 21433, 21683, 21816, 21432, 22407, 22788]",,,,,,,17000.0,,,,,,,,,,green,0.03435447241304026,ml,,FR,France,"['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']","['IAK', 'XLU', 'WOOD', 'MOO', 'JETS']","['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']",['tourism']
WF_0844,WF,2025-08-24,FR,France,,,True,1,[22490],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,FR,France,"['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']","['IAK', 'XLU', 'WOOD', 'MOO', 'JETS']","['insurance', 'utilities', 'timber', 'agriculture', 'tourism', 'aerospace']",[]
WF_0845,WF,2024-11-01,CA,Nova Scotia,,,True,14,"[21293, 21369, 21407, 21726, 22133, 22429, 22606, 22656, 22810, 23778, 24178, 24275, 24488, 23792]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0846,WF,2024-12-01,CA,Canada,,,True,1,[22181],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0847,WF,2025-05-01,CA,Canada,,,True,1,[23758],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0848,WF,2025-05-12,CA,Manitoba,,,True,1,[24335],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0849,WF,2025-05-20,CA,British Columbia,,,True,1,[24856],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0850,WF,2025-06-01,CA,Saskatchewan,,,True,2,"[22912, 25336]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry', 'construction']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME', 'XHB']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['construction']
WF_0851,WF,2025-07-27,CA,Canada,,,False,15,"[22165, 22086, 21296, 21919, 21975, 21336, 21893, 22358, 22763, 22470, 21575, 21776, 21976, 22048, 22849]",,,,,,,,400.0,,,,,,,,,green,0.012272192964475872,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0852,WF,2025-08-01,CA,B.C.,,,False,10,"[21383, 22245, 22717, 22834, 21654, 21663, 21897, 22405, 21680, 22669]",,,,,,,389.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0853,WF,2025-08-01,CA,Newfoundland,,,False,3,"[21556, 22452, 22615]",,,,,,,9838.0,,,,,,,,,,green,0.015844457888043298,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0854,WF,2025-08-02,CA,Ontario,,,True,1,[22423],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0855,WF,2025-08-03,CA,Nanaimo,,,False,1,[21333],,,,,,,,400.0,,,,,,,,,green,0.012272192964475872,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0856,WF,2025-08-04,CA,Canada,,,False,15,"[21770, 22152, 22441, 22444, 22453, 22842, 22360, 22515, 22601, 22799, 21624, 21587, 21591, 21659, 21712]",,,,,,,7318421.0,,,,,,,,,,orange_or_red,0.512886308046794,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0857,WF,2025-08-06,CA,Alberta,,,True,4,"[22157, 21277, 22531, 21261]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0858,WF,2025-08-09,CA,New Brunswick,,,False,5,"[22031, 21830, 21484, 22613, 22789]",,,,,,,450.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0859,WF,2025-08-10,CA,N.S.,,,False,3,"[21445, 21710, 22003]",,,,,,,2000.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0860,WF,2025-08-10,CA,Saskatchewan,,,True,1,[22636],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0861,WF,2025-08-11,CA,Newfoundland,,,True,5,"[22316, 21489, 22813, 21670, 21769]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0862,WF,2025-08-11,CA,Port Alberni,,,False,7,"[22430, 21502, 22424, 21582, 21307, 21594, 22111]",,,,,,,50.0,300.0,,,,,300.0,,,,orange_or_red,0.6623415912004802,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0863,WF,2025-08-12,CA,Canada,,,True,7,"[21326, 22164, 21932, 21894, 21480, 22373, 22841]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0864,WF,2025-08-12,CA,Montreal,,,True,1,[21759],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0865,WF,2025-08-12,CA,Nova Scotia,,,False,2,"[22238, 21708]",,,,,,,15.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0866,WF,2025-08-12,CA,St. John’s,,,True,4,"[22536, 22741, 21280, 22713]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0867,WF,2025-08-13,CA,Halifax,,,False,2,"[21264, 22370]",,,,,,,15.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0868,WF,2025-08-13,CA,Ottawa,,,True,1,[22289],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0869,WF,2025-08-13,CA,Moncton,,,False,1,[22740],,,,,,,45.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0870,WF,2025-08-14,CA,Toronto,,,True,2,"[21311, 22120]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0871,WF,2025-08-17,CA,Nanaimo,,,True,4,"[21431, 22190, 22148, 22321]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0872,WF,2025-08-19,CA,N.S.,,,False,5,"[22212, 21520, 21524, 21688, 22673]",,,,,,,,50.0,,,,,50.0,,,,green,0.013602436461257467,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0873,WF,2025-08-20,CA,Quebec,,,True,1,[22158],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0874,WF,2025-08-20,CA,Canada,,,True,1,[22775],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0875,WF,2025-08-21,CA,Northwest Territories,,,True,2,"[22036, 22755]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0876,WF,2025-08-25,CA,New Brunswick,,,True,2,"[22559, 21676]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0877,WF,2025-08-26,CA,Nova Scotia,,,True,3,"[21335, 21486, 23184]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0878,WF,2025-08-28,CA,Canada,,,False,7,"[21325, 22096, 22502, 22917, 22892, 23914, 24009]",,,,,,,1900.0,,,,,,,,,,orange_or_red,0.6792129340766073,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",['timber']
WF_0879,WF,2025-08-30,CA,Saskatchewan,,,False,5,"[21464, 23663, 23894, 23230, 23530]",,,,,,,,15.0,,,,,,,,,green,0.0012432753800754282,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0880,WF,2025-09-05,CA,Canada,,,True,3,"[23905, 23507, 23708]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0881,WF,2025-09-15,CA,Canada,,,True,5,"[23415, 23077, 23173, 23504, 23055]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry', 'energy']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME', 'XLE']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['timber', 'energy']"
WF_0882,WF,2025-09-21,CA,Alberta,,,True,4,"[23321, 23747, 23616, 23803]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0883,WF,2025-10-06,CA,Canada,,,True,1,[24366],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0884,WF,2025-10-16,CA,Canada,,,True,2,"[24311, 24675]",,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0885,WF,2025-10-20,CA,Manitoba,,,True,1,[24264],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0886,WF,2025-10-27,CA,Canada,,,True,1,[24281],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0887,WF,2025-11-06,CA,Ontario,,,True,1,[25414],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0888,WF,2025-11-17,CA,Newfoundland,,,True,1,[24951],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0889,WF,2025-11-18,CA,Winnipeg,,,True,1,[24842],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0890,WF,2025-11-27,CA,Alberta,,,False,2,"[25525, 26059]",,,,,,,8468.0,,,,,,,,,,green,0.013789416977953746,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry', 'construction']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME', 'XHB']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['construction', 'timber']"
WF_0891,WF,2025-12-01,CA,Saskatchewan,,,True,1,[26298],,,,,,,,,,,,,,,,,green,0.01691029966424541,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
WF_0892,WF,2025-12-15,CA,N.B.,,,False,1,[25919],,,,,,,3412.0,,,,,,,,,,orange_or_red,0.6558796007432739,ml,,CA,Canada,"['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']","['IAK', 'XLU', 'WOOD', 'MOO', 'XME']","['insurance', 'utilities', 'timber', 'oil', 'agriculture', 'mining', 'forestry']",[]
FL_0893,FL,2025-08-04,JP,Japan,,,True,4,"[21271, 21473, 22493, 21884]",,,,,,,,360000.0,,,,,,,,,green,,ml,,JP,Japan,"['insurance', 'agriculture', 'construction', 'automotive', 'electronics', 'utilities']","['IAK', 'MOO', 'XHB', 'XLU']","['insurance', 'agriculture', 'construction', 'automotive', 'electronics', 'utilities']",[]
FL_0894,FL,2025-09-02,JP,Japan,,,True,1,[24005],,,,,,,,,,,,,,,,,green,,ml,,JP,Japan,"['insurance', 'agriculture', 'construction', 'automotive', 'electronics', 'utilities']","['IAK', 'MOO', 'XHB', 'XLU']","['insurance', 'agriculture', 'construction', 'automotive', 'electronics', 'utilities']",[]
TC_0895,TC,2025-08-24,VN,Vietnam,,,False,6,"[21310, 21285, 21720, 22183, 21840, 22560]",,,,166.0,,,,,,,,3.0,,,,,green,0.30178544653752654,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']","['IAK', 'MOO', 'XLE', 'JETS', 'XHB']","['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']",['tourism']
TC_0896,TC,2025-09-25,VN,Vietnam,,,True,1,[23188],,,,,,,,2000000.0,,,,,2000000.0,,,,green,0.4852405042088848,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']","['IAK', 'MOO', 'XLE', 'JETS', 'XHB']","['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']",[]
TC_0897,TC,2025-10-30,VN,Vietnam,,,True,8,"[25034, 25374, 24823, 24962, 25151, 25165, 25289, 25431]",,,,,,,,537000.0,,,,188.0,537000.0,,,,green,0.4852405042088848,ml,,VN,Viet Nam,"['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']","['IAK', 'MOO', 'XLE', 'JETS', 'XHB']","['insurance', 'agriculture', 'energy', 'tourism', 'textiles', 'construction']",['agriculture']
